"CODES","DESCRIPTION","YEAR","UNIT_1_CODES","UNIT_1_DESCRIPTION","UNIT_2_CODES","UNIT_2_DESCRIPTION",
49089000,"Transfers (decalcomanias) (excl. vitrifiable)",2021,09,"Kilogram",?,"?",
49090010,"Printed/illustrated postcards",2021,09,"Kilogram",?,"?",
49090090,"Printed cards bearing greetings, message or announcements",2021,09,"Kilogram",?,"?",
49100000,"Calendars of any kind, printed, including calendar blocks",2021,09,"Kilogram",?,"?",
49111010,"Trade advertising material and the like of no commercial value",2021,09,"Kilogram",?,"?",
49111090,"Trade advertising material and the like, nes",2021,09,"Kilogram",?,"?",
49119100,"Pictures, designs & photographs",2021,09,"Kilogram",?,"?",
49119910,"Other printed matter of paper",2021,09,"Kilogram",?,"?",
49119990,"Other printed matter, nes",2021,09,"Kilogram",?,"?",
50010010,"Mulberry feeding silk-worm cocoons",2021,09,"Kilogram",?,"?",
50010090,"Other silk-worn cocoons suitable for reeling",2021,09,"Kilogram",?,"?",
50020011,"Plant reeled, steam filature silk",2021,09,"Kilogram",?,"?",
50020012,"Home reeled, steam filature silk",2021,09,"Kilogram",?,"?",
50020013,"Doupion, steam filature silk",2021,09,"Kilogram",?,"?",
50020019,"Other steam filature silk, nes",2021,09,"Kilogram",?,"?",
50020020,"Tussah silk",2021,09,"Kilogram",?,"?",
50020090,"Other raw silk, nes",2021,09,"Kilogram",?,"?",
50030011,"Spoiledcocoon,cocoon outer floss,frison,frigon,not carded,unsuitable for reeling",2021,09,"Kilogram",?,"?",
50030012,"garnetted stock,not carded",2021,09,"Kilogram",?,"?",
50030019,"Other silk waste,not carded",2021,09,"Kilogram",?,"?",
50030091,"Silk top, of silk waste",2021,09,"Kilogram",?,"?",
50030099,"Other silk waste",2021,09,"Kilogram",?,"?",
50040000,"Silk yarn (excl. spun from silk waste), not put up for retail sale",2021,09,"Kilogram",?,"?",
50050010,"Yarn spun from noil, not put up for retail sale",2021,09,"Kilogram",?,"?",
50050090,"Yarn spun from other silk waste, not put up for retail sale",2021,09,"Kilogram",?,"?",
50060000,"Silk yarn, put up for retail sale; silk-worm gut",2021,09,"Kilogram",?,"?",
50071010,"Unbleached or bleached woven fabrics of noil silk",2021,04,"Metre",09,"Kilogram",
50071090,"Other woven fabrics of noil silk",2021,04,"Metre",09,"Kilogram",
50072011,"Unbleachd or bleachd woven fabrics of mulberry silk, silk¡Ý85%",2021,04,"Metre",09,"Kilogram",
50072019,"Other woven fabrics of mulberry silk, silk¡Ý85%",2021,04,"Metre",09,"Kilogram",
50072021,"Unbleached or bleached woven fabrics of tussah silk, silk¡Ý85%",2021,04,"Metre",09,"Kilogram",
50072029,"Other woven fabrics of tussah silk, silk¡Ý85%",2021,04,"Metre",09,"Kilogram",
50072031,"Unbleached or bleached woven fabrics of spun silk, silk¡Ý85%",2021,04,"Metre",09,"Kilogram",
50072039,"Other woven fabrics of spun silk, silk¡Ý85%",2021,04,"Metre",09,"Kilogram",
50072090,"Other woven fabrics of silk, silk¡Ý85%, nes",2021,04,"Metre",09,"Kilogram",
50079010,"Unbleached or bleached woven fabrics, silk£¼85£¥",2021,04,"Metre",09,"Kilogram",
50079090,"Other woven fabrics, nes, silk£¼85£¥",2021,04,"Metre",09,"Kilogram",
51011100,"Greasy shorn wool, not carded or combed",2021,09,"Kilogram",?,"?",
51011900,"Greasy wool (excl. shorn), not carded or combed",2021,09,"Kilogram",?,"?",
51012100,"Degreased shorn wool, not carbonised, not carded or combed",2021,09,"Kilogram",?,"?",
51012900,"Degreased wool (excl. shorn), not carbonised, not carded or combed",2021,09,"Kilogram",?,"?",
51013000,"Carbonised wool, not carded or combed",2021,09,"Kilogram",?,"?",
51021100,"Fine animal hair of kashmir (cashmere) goats",2021,09,"Kilogram",?,"?",
51021910,"Fine rabbit and hare hair, not carded or combed",2021,09,"Kilogram",?,"?",
51021920,"Fine goat hair, not carded or combed",2021,09,"Kilogram",?,"?",
51021930,"Fine camel hair, not carded or combed",2021,09,"Kilogram",?,"?",
51021990,"Othe fine animal hair, not carded or combed, nes",2021,09,"Kilogram",?,"?",
51022000,"Coarse animal hair, not carded or combed",2021,09,"Kilogram",?,"?",
51031010,"Noils of wool, not garnetted stock",2021,09,"Kilogram",?,"?",
51031090,"Noils of fine animal hair, not garnetted stock",2021,09,"Kilogram",?,"?",
51032010,"Othe waste of wool, not garnetted stock",2021,09,"Kilogram",?,"?",
51032090,"Other waste of fine animal hair, not garnetted stock",2021,09,"Kilogram",?,"?",
51033000,"Waste of coarse animal hair",2021,09,"Kilogram",?,"?",
51040010,"Garnetted stock of wool",2021,09,"Kilogram",?,"?",
51040090,"Garnetted stock of fine or coarse animal hair",2021,09,"Kilogram",?,"?",
51051000,"Carded wool",2021,09,"Kilogram",?,"?",
51052100,"Combed wool in fragments",2021,09,"Kilogram",?,"?",
51052900,"Wool tops & combed wool (excl. in fragments)",2021,09,"Kilogram",?,"?",
51053100,"Cshmere goats hair, carded or combed",2021,09,"Kilogram",?,"?",
51053910,"Rabbit and hare hair, carded or combed",2021,09,"Kilogram",?,"?",
51053921,"Dehaired goatswool, carded or combed",2021,09,"Kilogram",?,"?",
51053929,"Goatswool other than dehaired, carded or combed",2021,09,"Kilogram",?,"?",
51053990,"Other fine animal hair, nes, carded or combed",2021,09,"Kilogram",?,"?",
51054000,"Coarse animal hair, carded or combed",2021,09,"Kilogram",?,"?",
51061000,"Yarn of carded wool, not put up for retail sale, with¡Ý85% wool",2021,09,"Kilogram",?,"?",
51062000,"Yarn of carded wool, not put up for retail sale, with¡´85% wool",2021,09,"Kilogram",?,"?",
51071000,"Yarn of combed wool, not put up for retail sale, with¡Ý85% wool",2021,09,"Kilogram",?,"?",
51072000,"Yarn of combed wool, not put up for retail sale, with¡´85% wool",2021,09,"Kilogram",?,"?",
51081011,"Carded yarn,¡Ý85% by weight of fine goat hair, not for retail",2021,09,"Kilogram",?,"?",
51081019,"Carded yarn,¡Ý85% by wt.of animal fine hair,non-retailed, nes",2021,09,"Kilogram",?,"?",
51081090,"Carded yarn,£¼85% by weight of fine animal hair, non-retailed",2021,09,"Kilogram",?,"?",
51082011,"Combed yarn,¡Ý85% by weight of fine goat hair, not for retail",2021,09,"Kilogram",?,"?",
51082019,"Combed yarn,¡Ý85% by wt.of animal fine hair,non-retailed, nes",2021,09,"Kilogram",?,"?",
51082090,"Carded yarn,£¼85% by weight of fine animal hair, non-retailed",2021,09,"Kilogram",?,"?",
51091011,"Yarn,¡Ý85% by weight of fine goat hair,for retail",2021,09,"Kilogram",?,"?",
51091019,"Yarn,¡Ý85% by weight of fine animal hair,for retail, nes",2021,09,"Kilogram",?,"?",
51091090,"Yarn,¡Ý85% by weight of wool,for retail",2021,09,"Kilogram",?,"?",
51099011,"Yarn,£¼85% by weight of fine goat hair, for retail",2021,09,"Kilogram",?,"?",
51099019,"Yarn,£¼85% by weight of fine hair of other animal, for retail",2021,09,"Kilogram",?,"?",
51099090,"Yarn,£¼85% by weight of wool, for retail",2021,09,"Kilogram",?,"?",
51100000,"Yarn of coarse animal hair or horsehair (incl. gimped horsehair yarn)",2021,09,"Kilogram",?,"?",
51111111,"Woven fabrics of carded cashmere ¡Ý85% by wt.,of wt.¡Ü300g/?",2021,04,"Metre",09,"Kilogram",
51111119,"Woven fbrc of carded fine anml hair¡Ý85% by wt,wt.¡Ü300g/?,nes",2021,04,"Metre",09,"Kilogram",
51111190,"Woven fabrics of carded wool ¡Ý85% by wt.,of wt.¡Ü300g/?",2021,04,"Metre",09,"Kilogram",
51111911,"Woven fabrics of carded cashmere ¡Ý85% by wt.,of wt.£¾300g/?",2021,04,"Metre",09,"Kilogram",
51111919,"Woven fbrc of carded fine anml hair¡Ý85% by wt,wt.£¾300g/?,nes",2021,04,"Metre",09,"Kilogram",
51111990,"Woven fabrics of carded wool ¡Ý85% by wt.,of wt.£¾300g/?",2021,04,"Metre",09,"Kilogram",
51112000,"Woven fabrics of carded wool, mixed with man-made filaments",2021,04,"Metre",09,"Kilogram",
51113000,"Woven fabrics of carded wool, mixed with man-made staple fibres",2021,04,"Metre",09,"Kilogram",
51119000,"Other woven fabrics of carded wool or carded fine animal hair, nes",2021,04,"Metre",09,"Kilogram",
51121100,"Woven fabrics with¡Ý85% combed wool or fine animal hair,¡Ü200g/m2",2021,04,"Metre",09,"Kilogram",
51121900,"Woven fabrics with¡Ý85% combed wool or animal hair,¡µ200g/m2",2021,04,"Metre",09,"Kilogram",
51122000,"Woven fabrics of combed wool, mixed with man-made filaments",2021,04,"Metre",09,"Kilogram",
51123000,"Woven fabrics of combed wool, mixed with man-made staple fibres",2021,04,"Metre",09,"Kilogram",
51129000,"Woven fabrics of combed wool or of combed fine animal hair, nes",2021,04,"Metre",09,"Kilogram",
51130000,"Woven fabrics of coarse animal hair or of horsehair",2021,04,"Metre",09,"Kilogram",
52010000,"Cotton, not carded or combed",2021,09,"Kilogram",?,"?",
52021000,"Yarn waste of cotton",2021,09,"Kilogram",?,"?",
52029100,"Garnetted stock of cotton",2021,09,"Kilogram",?,"?",
52029900,"Cotton waste, nes",2021,09,"Kilogram",?,"?",
52030000,"Cotton, carded or combed",2021,09,"Kilogram",?,"?",
52041100,"Cotton sewing thread, cotton¡Ý85%, not put up for retail sale",2021,09,"Kilogram",?,"?",
52041900,"Cotton sewing thread, with¡´85% cotton, not put up for retail sale",2021,09,"Kilogram",?,"?",
52042000,"Cotton sewing thread, put up for retail sale",2021,09,"Kilogram",?,"?",
52051100,"Uncombed single cotton yarn, cotton¡Ý85%, yarn¡Ý714.29decitex",2021,09,"Kilogram",?,"?",
52051200,"Uncombed single cotton yarn, cotton¡Ý85%, 232.56¡Üyarn£¼714.29decitex",2021,09,"Kilogram",?,"?",
52051300,"Uncombed single cotton yarn, cotton¡Ý85%, 192.31¡Üyarn£¼232.56decitex",2021,09,"Kilogram",?,"?",
52051400,"Uncombed single cotton yarn, cotton¡Ý85%, 125¡Üyarn£¼192.31decitex",2021,09,"Kilogram",?,"?",
52051500,"Uncombed single cotton yarn, cotton¡Ý85%, yarn£¼125decitex",2021,09,"Kilogram",?,"?",
52052100,"Combed single cotton yarn, cotton¡Ý85%, yarn¡Ý714.29decitex",2021,09,"Kilogram",?,"?",
52052200,"Combed single cotton yarn, cotton¡Ý85%, 232.56¡Üyarn£¼714.29decitex",2021,09,"Kilogram",?,"?",
52052300,"Combed single cotton yarn, cotton¡Ý85%, 192.31¡Üyarn£¼232.56decitex",2021,09,"Kilogram",?,"?",
52052400,"Combed single cotton yarn, cotton¡Ý85%, 125¡Üyarn£¼192.31decitex",2021,09,"Kilogram",?,"?",
52052600,"Combed single cotton yarn, cotton¡Ý85%, 106.38¡Üyarn£¼125decitex",2021,09,"Kilogram",?,"?",
52052700,"Combed single cotton yarn, cotton¡Ý85%, 83.33¡Üyarn£¼106.33decitex",2021,09,"Kilogram",?,"?",
52052800,"Combed single cotton yarn, cotton¡Ý85%, yarn£¼83.33decitex",2021,09,"Kilogram",?,"?",
52053100,"Uncombed cabled cotton yarn, cotton¡Ý85%, single yarn¡Ý714.29decitex",2021,09,"Kilogram",?,"?",
52053200,"Uncombed cabled cotton yarn, cotton¡Ý85%, 232.56¡Üsingle yarn£¼714.29decitex",2021,09,"Kilogram",?,"?",
52053300,"Uncombed cabled cotton yarn, cotton¡Ý85%, 192.31¡Üsingle yarn£¼232.56decitex",2021,09,"Kilogram",?,"?",
52053400,"Uncombed cabled cotton yarn, cotton¡Ý85%, 125¡Üsingle yarn£¼192.31decitex",2021,09,"Kilogram",?,"?",
52053500,"Uncombed cabled cotton yarn, cotton¡Ý85%, single yarn£¼125decitex",2021,09,"Kilogram",?,"?",
52054100,"Combed cabled cotton yarn, cotton¡Ý85%, single yarn¡Ý714.29decitex",2021,09,"Kilogram",?,"?",
52054200,"Combed cabled cotton yarn, cotton¡Ý85%, 232.56¡Üsingle yarn£¼714.29decitex",2021,09,"Kilogram",?,"?",
52054300,"Combed cabled cotton yarn, cotton¡Ý85%, 192.31¡Üsingle yarn£¼232.56decitex",2021,09,"Kilogram",?,"?",
52054400,"Combed cabled cotton yarn, cotton¡Ý85%, 125¡Üsingle yarn£¼192.31decitex",2021,09,"Kilogram",?,"?",
52054600,"Combed cabled cotton yarn, cotton¡Ý85%, 106.38¡Üsingle yarn£¼125decitex",2021,09,"Kilogram",?,"?",
52054700,"Combed cabled cotton yarn, cotton¡Ý85%, 83.33¡Üsingel yarn£¼106.33decitex",2021,09,"Kilogram",?,"?",
52054800,"Combed cabled cotton yarn, cotton¡Ý85%, single yarn£¼83.33decitex",2021,09,"Kilogram",?,"?",
52061100,"Uncombed single cotton yarn, cotton£¼85%, yarn¡Ý714.29decitex",2021,09,"Kilogram",?,"?",
52061200,"Uncombed single cotton yarn, cotton£¼85%, 232.56¡Üyarn£¼714.29decitex",2021,09,"Kilogram",?,"?",
52061300,"Uncombed single cotton yarn, cotton£¼85%, 192.31¡Üyarn£¼232.56decitex",2021,09,"Kilogram",?,"?",
52061400,"Uncombed single cotton yarn, cotton£¼85%, 125¡Üyarn£¼192.31decitex",2021,09,"Kilogram",?,"?",
52061500,"Uncombed single cotton yarn, cotton£¼85%, yarn£¼125decitex",2021,09,"Kilogram",?,"?",
52062100,"Combed single cotton yarn, cotton£¼85%, yarn¡Ý714.29decitex",2021,09,"Kilogram",?,"?",
52062200,"Combed single cotton yarn, cotton£¼85%, 232.56¡Üyarn£¼714.29decitex",2021,09,"Kilogram",?,"?",
52062300,"Combed single cotton yarn, cotton£¼85%, 192.31¡Üyarn£¼232.56decitex",2021,09,"Kilogram",?,"?",
52062400,"Combed single cotton yarn, cotton£¼85%, 125¡Üyarn£¼192.31decitex",2021,09,"Kilogram",?,"?",
52062500,"Combed single cotton yarn, cotton£¼85%, yarn£¼125decitex",2021,09,"Kilogram",?,"?",
52063100,"Uncombed cabled cotton yarn, cotton£¼85%, single yarn¡Ý714.29decitex",2021,09,"Kilogram",?,"?",
52063200,"Uncombed cabled cotton yarn, cotton£¼85%, 232.56¡Üsingle yarn£¼714.29decitex",2021,09,"Kilogram",?,"?",
52063300,"Uncombed cabled cotton yarn, cotton£¼85%, 192.31¡Üsingle yarn£¼232.56decitex",2021,09,"Kilogram",?,"?",
52063400,"Uncombed cabled cotton yarn, cotton£¼85%, 125¡Üsingle yarn£¼192.31decitex",2021,09,"Kilogram",?,"?",
52063500,"Uncombed cabled cotton yarn, cotton£¼85%, single yarn£¼125decitex",2021,09,"Kilogram",?,"?",
52064100,"Combed cabled cotton yarn, cotton£¼85%, single yarn¡Ý714.29decitex",2021,09,"Kilogram",?,"?",
52064200,"Combed cabled cotton yarn, cotton£¼85%, 232.56¡Üsingle yarn£¼714.29decitex",2021,09,"Kilogram",?,"?",
52064300,"Combed cabled cotton yarn, cotton£¼85%, 192.31¡Üsingle yarn£¼232.56decitex",2021,09,"Kilogram",?,"?",
52064400,"Combed cabled cotton yarn, cotton£¼85%, 125¡Üsingle yarn£¼192.31decitex",2021,09,"Kilogram",?,"?",
52064500,"Combed cabled cotton yarn, cotton£¼85%, single yarn£¼125decitex",2021,09,"Kilogram",?,"?",
52071000,"Cotton yarn (excl. sewing), put up for retail sale, cotton¡Ý85%",2021,09,"Kilogram",?,"?",
52079000,"Cotton yarn (excl. sewing), put up for retail sale, cotton¡Ý85%",2021,09,"Kilogram",?,"?",
52081100,"Unbleached plain cotton weave, cotton¡Ý85%,wt.¡Ü100g/m2",2021,04,"Metre",09,"Kilogram",
52081200,"Unbleached plain cotton weave, cotton¡Ý85%,¡µ100g/m2£¼wt.¡Ü200g/m2",2021,04,"Metre",09,"Kilogram",
52081300,"Unbleached 3 or 4-thread twill, cotton¡Ý85%,wt.¡Ü200g/m2",2021,04,"Metre",09,"Kilogram",
52081900,"Unbleached woven cotton fabrics, nes, cotton¡Ý85%",2021,04,"Metre",09,"Kilogram",
52082100,"Bleached plain cotton weave, cotton¡Ý85%,wt.¡Ü100g/m2",2021,04,"Metre",09,"Kilogram",
52082200,"Bleached plain cotton weave, cotton¡Ý85%,wt.£¾100g/m2",2021,04,"Metre",09,"Kilogram",
52082300,"Bleached 3 or 4-thread twill (incl. cross twill), cotton¡Ý85%",2021,04,"Metre",09,"Kilogram",
52082900,"Bleached woven cotton fabrics, nes, cotton¡Ý85%",2021,04,"Metre",09,"Kilogram",
52083100,"Dyed plain cotton weave, cotton¡Ý85%,wt.¡Ü100g/m2",2021,04,"Metre",09,"Kilogram",
52083200,"Dyed plain cotton weave, cotton¡Ý85%,wt.£¾100g/m2",2021,04,"Metre",09,"Kilogram",
52083300,"Dyed 3 or 4-thread twill (incl. cross twill), cotton¡Ý85%",2021,04,"Metre",09,"Kilogram",
52083900,"Dyed woven cotton fabrics, cotton¡Ý85%, nes",2021,04,"Metre",09,"Kilogram",
52084100,"Coloured plain cotton weave, cotton¡Ý85%,wt.¡Ü100g/m2",2021,04,"Metre",09,"Kilogram",
52084200,"Coloured plain cotton weave, cotton¡Ý85%,wt.£¾100g/m2",2021,04,"Metre",09,"Kilogram",
52084300,"Coloured 3 or 4-thread twill (incl. cross twill), cotton¡Ý85%",2021,04,"Metre",09,"Kilogram",
52084900,"Coloured woven cotton fabrics, cotton¡Ý85%, nes",2021,04,"Metre",09,"Kilogram",
52085100,"Printed plain cotton weave, cotton¡Ý85%,wt.¡Ü100g/m2",2021,04,"Metre",09,"Kilogram",
52085200,"Printed plain cotton weave, cotton¡Ý85%,100g/m2£¼wt.¡Ü200g/m2",2021,04,"Metre",09,"Kilogram",
52085910,"Printed woven cotton fabrics,3/4-thread twill,cotton¡Ý85%,wt.¡Ü200g/m2",2021,04,"Metre",09,"Kilogram",
52085990,"Printed woven cotton fabrics,nes,cotton¡Ý85%,wt.¡Ü200g/m2",2021,04,"Metre",09,"Kilogram",
52091100,"Unbleached plain cotton weave, cotton¡Ý85%, wt.£¾200g/m2",2021,04,"Metre",09,"Kilogram",
52091200,"Unbleached 3 or 4-thread twill, cotton¡Ý85%",2021,04,"Metre",09,"Kilogram",
52091900,"Unbleached cotton fabrics, cotton¡Ý85%, wt.£¾200g/m2, nes",2021,04,"Metre",09,"Kilogram",
52092100,"Bleached plain cotton weave, cotton¡Ý85%, wt.£¾200g/m2",2021,04,"Metre",09,"Kilogram",
52092200,"Bleached 3 or 4-thread twill,¡Ý85% cotton, wt.£¾200g/m2",2021,04,"Metre",09,"Kilogram",
52092900,"Bleached woven cotton fabrics, cotton¡Ý85%, wt.£¾200g/m2, nes",2021,04,"Metre",09,"Kilogram",
52093100,"Dyed plain cotton weave, cotton¡Ý85%, wt.£¾200g/m2",2021,04,"Metre",09,"Kilogram",
52093200,"Dyed 3 or 4-thread twill (incl. cross twill), cotton¡Ý85%",2021,04,"Metre",09,"Kilogram",
52093900,"Dyed woven cotton fabrics, cotton¡Ý85%, wt.£¾200g/m2, nes",2021,04,"Metre",09,"Kilogram",
52094100,"Coloured plain cotton weave, cotton¡Ý85%, wt.£¾200g/m2",2021,04,"Metre",09,"Kilogram",
52094200,"Denim, cotton¡Ý85%, wt.£¾200g/m2",2021,04,"Metre",09,"Kilogram",
52094300,"Other coloured 3 or 4-thread twill, cotton¡Ý85%, wt.£¾200g/m2",2021,04,"Metre",09,"Kilogram",
52094900,"Coloured woven cotton fabrics, cotton¡Ý85%, wt.£¾200g/m2",2021,04,"Metre",09,"Kilogram",
52095100,"Printed plain cotton weave, cotton¡Ý85%, wt.£¾200g/m2",2021,04,"Metre",09,"Kilogram",
52095200,"Printed 3 or 4-thread twill, cotton¡Ý85%, wt.£¾200g/m2",2021,04,"Metre",09,"Kilogram",
52095900,"Printed woven cotton fabrics, cotton¡Ý85%, wt.£¾200g/m2",2021,04,"Metre",09,"Kilogram",
52101100,"Unbleached plain cotton weave, cotton£¼85%,wt.¡Ü200g/m2",2021,04,"Metre",09,"Kilogram",
52101910,"Unbleached 3 or 4-thread twill, cotton£¼85%,wt.¡Ü200g/m2",2021,04,"Metre",09,"Kilogram",
52101990,"Unbleached woven cotton fabrics,nes, cotton£¼85%,wt.¡Ü200g/m2",2021,04,"Metre",09,"Kilogram",
52102100,"Bleached plain cotton weave, cotton£¼85%, wt.¡Ü200g/m2",2021,04,"Metre",09,"Kilogram",
52102910,"Bleached 3 or 4-thread twill, cotton£¼85%, wt.¡Ü200g/m2",2021,04,"Metre",09,"Kilogram",
52102990,"Bleached woven cotton fabrics, nes, cotton£¼85%, wt.¡Ü200g/m2",2021,04,"Metre",09,"Kilogram",
52103100,"Dyed plain cotton weave, cotton£¼85%, wt.¡Ü200g/m2",2021,04,"Metre",09,"Kilogram",
52103200,"Dyed 3 or 4-thread twill, cotton£¼85%, wt.¡Ü200g/m2",2021,04,"Metre",09,"Kilogram",
52103900,"Dyed woven cotton fabrics, nes, cotton£¼85%, wt.¡Ü200g/m2",2021,04,"Metre",09,"Kilogram",
52104100,"Coloured plain cotton weave, cotton£¼85%, wt.¡Ü200g/m2",2021,04,"Metre",09,"Kilogram",
52104910,"Coloured 3 or 4-thread twill, cotton£¼85%, wt.¡Ü200g/m2",2021,04,"Metre",09,"Kilogram",
52104990,"Coloured woven cotton fabrics, nes, cotton£¼85%, wt.¡Ü200g/m2",2021,04,"Metre",09,"Kilogram",
52105100,"Printed plain cotton weave, cotton£¼85%, wt.¡Ü200g/m2",2021,04,"Metre",09,"Kilogram",
52105910,"Twill of cotton£¼85% by weight and manmade fibres, printed",2021,04,"Metre",09,"Kilogram",
52105990,"Oth.Woven fbrcs of cotton£¼85% by wt.& manmade fibres,printed",2021,04,"Metre",09,"Kilogram",
52111100,"Unbleached plain cotton weave, cotton£¼85%, wt.£¾200g/m2",2021,04,"Metre",09,"Kilogram",
52111200,"Unbleached 3 or 4-thread twill, cotton£¼85%, wt.£¾200g/m2",2021,04,"Metre",09,"Kilogram",
52111900,"Unbleached woven cotton fabrics, nes, cotton£¼85%, wt.£¾200g/m2",2021,04,"Metre",09,"Kilogram",
52112000,"Bleached fabrics,mixed w. man-made fibres,cotton£¼85%, wt.£¾200g/m2",2021,04,"Metre",09,"Kilogram",
52113100,"Dyed plain weave, mixed w. man-made fibres,cotton£¼85%, wt.£¾200g/m2",2021,04,"Metre",09,"Kilogram",
52113200,"Dyed 3 or 4-thread twill, cotton£¼85%, wt.£¾200g/m2",2021,04,"Metre",09,"Kilogram",
52113900,"Dyed woven cotton fabrics, nes, cotton£¼85%, wt.£¾200g/m2",2021,04,"Metre",09,"Kilogram",
52114100,"Coloured plain cotton weave, cotton£¼85%, wt.£¾200g/m2",2021,04,"Metre",09,"Kilogram",
52114200,"Coloured denim, cotton£¼85%, wt.£¾200g/m2",2021,04,"Metre",09,"Kilogram",
52114300,"Other coloured fabrics of 3 or 4-thread twill, cotton£¼85%, wt.£¾200g/m2",2021,04,"Metre",09,"Kilogram",
52114900,"Coloured woven cotton fabrics, nes, cotton£¼85%, wt.£¾200g/m2",2021,04,"Metre",09,"Kilogram",
52115100,"Printed plain cotton weave, cotton£¼85%, wt.£¾200g/m2",2021,04,"Metre",09,"Kilogram",
52115200,"Printed 3 or 4-thread twill, cotton£¼85%, wt.£¾200g/m2",2021,04,"Metre",09,"Kilogram",
52115900,"Printed woven cotton fabrics, nes, cotton£¼85%, wt.£¾200g/m2",2021,04,"Metre",09,"Kilogram",
52121100,"Unbleached woven fabrics of cotton,wt.¡Ü200g/m2, nes",2021,04,"Metre",09,"Kilogram",
52121200,"Bleached woven fabrics of cotton, wt.¡Ü200g/m2, nes",2021,04,"Metre",09,"Kilogram",
52121300,"Dyed woven fabrics of cotton, wt.¡Ü200g/m2, nes",2021,04,"Metre",09,"Kilogram",
52121400,"Coloured woven fabrics of cotton, wt.¡Ü200g/m2, nes",2021,04,"Metre",09,"Kilogram",
52121500,"Printed woven fabrics of cotton, wt.¡Ü200g/m2, nes",2021,04,"Metre",09,"Kilogram",
52122100,"Unbleached woven fabrics of cotton, wt.£¾200g/m2, nes",2021,04,"Metre",09,"Kilogram",
52122200,"Bleached woven fabrics of cotton, wt.£¾200g/m2, nes",2021,04,"Metre",09,"Kilogram",
52122300,"Dyed woven fabrics of cotton, wt.£¾200g/m2, nes",2021,04,"Metre",09,"Kilogram",
52122400,"Coloured woven fabrics of cotton, wt.£¾200g/m2, nes",2021,04,"Metre",09,"Kilogram",
52122500,"Printed woven fabrics of cotton, wt.£¾200g/m2, nes",2021,04,"Metre",09,"Kilogram",
53011000,"Flax, raw or retted",2021,09,"Kilogram",?,"?",
53012100,"Flax, broken or scutched, but not spun",2021,09,"Kilogram",?,"?",
53012900,"Flax, hackled or otherwise processed, but not spun",2021,09,"Kilogram",?,"?",
53013000,"Flax tow & waste (incl. yarn waste & garnetted stock)",2021,09,"Kilogram",?,"?",
53021000,"True hemp, raw or retted",2021,09,"Kilogram",?,"?",
53029000,"True hemp (excl. raw), not spun; tow & waste of true hemp",2021,09,"Kilogram",?,"?",
53031000,"Jute & other textile bast fibres, raw or retted",2021,09,"Kilogram",?,"?",
53039000,"Jute & other textile bast fibres, nes; tow & waste...",2021,09,"Kilogram",?,"?",
53050011,"Raw remie fibres",2021,09,"Kilogram",?,"?",
53050012,"Remie fibres, processed but not spun",2021,09,"Kilogram",?,"?",
53050013,"Tow & waste of remie",2021,09,"Kilogram",?,"?",
53050019,"Remie,nes",2021,09,"Kilogram",?,"?",
53050020,"Raw or processed abaca fibres,not spun; tow,noils & waste of these fibres",2021,09,"Kilogram",?,"?",
53050091,"Processed sisal & genus Agave fibres, not spun;tow & waste of these fibres",2021,09,"Kilogram",?,"?",
53050092,"Raw or processed coconut fibres,not spun; tow,noils & waste of these fibres",2021,09,"Kilogram",?,"?",
53050099,"Raw/processed vgtable fibres,not spun;tow,noils&waste of these fibres,nes",2021,09,"Kilogram",?,"?",
53061000,"Single flax yarn put up for retail sale",2021,09,"Kilogram",?,"?",
53062000,"Multiple or cabled flax yarn put up for retail sale",2021,09,"Kilogram",?,"?",
53071000,"Single yarn of jute or of other textile bast fibres of 53.03",2021,09,"Kilogram",?,"?",
53072000,"Multiple or cabled yarn of textile bast fibres of 53.03",2021,09,"Kilogram",?,"?",
53081000,"Coir yarn",2021,09,"Kilogram",?,"?",
53082000,"True hemp yarn",2021,09,"Kilogram",?,"?",
53089011,"Unbleached or bleached ramie yarn, ramie¡Ý85%",2021,09,"Kilogram",?,"?",
53089012,"Coloured ramie yarn, ramie¡Ý85%",2021,09,"Kilogram",?,"?",
53089013,"Unbleached or bleached ramie yarn, ramie£¼85%",2021,09,"Kilogram",?,"?",
53089014,"Coloured ramie yarn, ramie£¼85%",2021,09,"Kilogram",?,"?",
53089091,"Paper yarn",2021,09,"Kilogram",?,"?",
53089099,"Yarn of other vegetable textile fibres, nes",2021,09,"Kilogram",?,"?",
53091110,"Unbleached flax woven fabrics, flax¡Ý85%",2021,04,"Metre",09,"Kilogram",
53091120,"Bleached flax woven fabrics, flax¡Ý85%",2021,04,"Metre",09,"Kilogram",
53091900,"Other woven fabrics of flax, flax¡Ý85%, nes",2021,04,"Metre",09,"Kilogram",
53092110,"Unbleached flax woven fabrics, flax£¼85%",2021,04,"Metre",09,"Kilogram",
53092120,"Bleached flax woven fabrics, flax£¼85%",2021,04,"Metre",09,"Kilogram",
53092900,"Other woven fabrics of flax, flax£¼85% , nes",2021,04,"Metre",09,"Kilogram",
53101000,"Unbleached woven fabrics of jute or of other textile bast fibre",2021,04,"Metre",09,"Kilogram",
53109000,"Woven fabrics of jute or oth textile bast fibres (excl. unbleached)",2021,04,"Metre",09,"Kilogram",
53110012,"Unbleached ramie woven fabrices, ramie¡Ý85%",2021,04,"Metre",09,"Kilogram",
53110013,"Other ramie woven fabrics, ramie¡Ý85%",2021,04,"Metre",09,"Kilogram",
