"CODES","DESCRIPTION","YEAR","UNIT_1_CODES","UNIT_1_DESCRIPTION","UNIT_2_CODES","UNIT_2_DESCRIPTION",
73041190,"Stainless pipes,seamless,outside diameter£¾406.4mm, for oil/gas pipelines",2015,09,"Kilogram",?,"?",
73041910,"Other pipes,seamless,215.9¡Üoutside D.¡Ü406.4mm, for oil/gas pipelines",2015,09,"Kilogram",?,"?",
73041920,"Other pipes,seamless,114.3£¼outside D.£¼215.9mm, for oil/gas pipelines",2015,09,"Kilogram",?,"?",
73041930,"Other pipes,seamless,outside diameter¡Ü114.3mm, for oil/gas pipelines",2015,09,"Kilogram",?,"?",
73041990,"Other pipes,seamless,outside diameter£¾406.4mm, for oil/gas pipelines",2015,09,"Kilogram",?,"?",
73042210,"Drill pipes, stainless, seamless, outside D.¡Ü168.3mm,for drilling oil/gas",2015,09,"Kilogram",?,"?",
73042290,"Other drill pipe stainless, seamless, for use in drilling for oil/gas",2015,09,"Kilogram",?,"?",
73042310,"Other drill pipe,seamless,outside D.¡Ü168.3mm, for drilling oil/gas",2015,09,"Kilogram",?,"?",
73042390,"Other drill pipe, seamless, for use in drilling for oil/gas",2015,09,"Kilogram",?,"?",
73042400,"Other casing & tubing, stainless,seamless,for use in drilling for oil/gas",2015,09,"Kilogram",?,"?",
73042910,"Other casing & tubing, seamless,for use in drilling for oil/gas,yield strength £¼ 552MPa",2015,09,"Kilogram",?,"?",
73042920,"Other casing & tubing, seamless,for use in drilling for oil/gas,552Mpa=£¼yield strength £¼ 758MPa",2015,09,"Kilogram",?,"?",
73042930,"Other casing & tubing, seamless,for use in drilling for oil/gas,yield strength £¾= 758MPa",2015,09,"Kilogram",?,"?",
73043110,"Boiler tube/pipe, i/non alloy s, smls, circular cs, cold drw/rld",2015,09,"Kilogram",?,"?",
73043120,"Geo casng/drill pipe, i/non alloy s, smls,circul cs, cold drw/rld",2015,09,"Kilogram",?,"?",
73043190,"Tubes, pipe, i/non alloy s, smls, circular cs,cold dr/rl, nes",2015,09,"Kilogram",?,"?",
73043910,"Boiler tube/pipe, i/non alloy s, smls, circular cs, not cld dr/rl",2015,09,"Kilogram",?,"?",
73043920,"Geo casin/drill pipe, i/non alloy s, smls, circ cs, not cld dr/rl",2015,09,"Kilogram",?,"?",
73043990,"Tubes, pipe, i/non alloy s, smls, circular cs, not cld dr/rl,nes",2015,09,"Kilogram",?,"?",
73044110,"Boiler tube/pipe, stainls steel, smls, circ cs, cold d/r",2015,09,"Kilogram",?,"?",
73044190,"Tubes, pipe, stainls steel, smls, circ cros sec , cold d/r, nes",2015,09,"Kilogram",?,"?",
73044910,"Boiler tube/pipe, stnls s, smls,circular cs, not cold draw/rold",2015,09,"Kilogram",?,"?",
73044990,"Tubes, pipe, stnls s, smls,circular cs,not cold dr/rl, nes",2015,09,"Kilogram",?,"?",
73045110,"Boiler tube/pipe, alloy s o/t stnls, smls,circ cros sec, cold dr/rl",2015,09,"Kilogram",?,"?",
73045120,"Geo casing/drill pipe, alloy s o/t stnls,smls, circ cs, cold dr/rl",2015,09,"Kilogram",?,"?",
73045190,"Tube/pipe., alloy s o/t stnls, smls, circ cs, cold d/r, nes",2015,09,"Kilogram",?,"?",
73045910,"Boiler tube/pipe, alloy s o/t stnls, smls, circ cs, not cld d/r, nes",2015,09,"Kilogram",?,"?",
73045920,"Geo casng/drill pipe, alloy s o/t stnls,smls, circ cs,nt cld d/r, nes",2015,09,"Kilogram",?,"?",
73045990,"Tube/pipe., alloy s o/t stnls,smls, circ cs, not cold dr/rl, nes",2015,09,"Kilogram",?,"?",
73049000,"Tubes, pipe & hollow profiles, i/s, smls, nes",2015,09,"Kilogram",?,"?",
73051100,"Pipe,line,i/s,longitudinally subm arc wld,int/ext cs,dia¡µ406.4mm",2015,09,"Kilogram",?,"?",
73051200,"Pipe,line,i/s,longitudinally wld w int/ext circ cs,ext dia¡µ406.4mm",2015,09,"Kilogram",?,"?",
73051900,"Pipe, line,i/s, int/ext circ cross sect, wld, ext dia¡µ406.4mm, nes",2015,09,"Kilogram",?,"?",
73052000,"Casings,i/s,int/ext circ c sect,wld ext dia¡µ406.4mm,o/g drill,nes",2015,09,"Kilogram",?,"?",
73053100,"Tubes & pipe, i/s, longitudinally welded, external dia¡µ406.4mm, nes",2015,09,"Kilogram",?,"?",
73053900,"Tubes & pipe,i/s,welded, riveted/sim closed,ext dia¡µ406.4mm,nes",2015,09,"Kilogram",?,"?",
73059000,"Tubes & pipe, i/s, riveted/sim closed, ext dia¡µ406.4mm, nes",2015,09,"Kilogram",?,"?",
73061100,"Welded line pipe for oil or gas, of stainless steel",2015,09,"Kilogram",?,"?",
73061900,"Line pipe,welded,for oil/gas pipelines,nes",2015,09,"Kilogram",?,"?",
73062100,"Casing & tubing,welded,stainless,for use in drilling for oil/gas",2015,09,"Kilogram",?,"?",
73062900,"Casing & tubing,welded,for use in drilling for oil/gas,nes",2015,09,"Kilogram",?,"?",
73063011,"Other circular profile tubes,welded,iron/non-alloy steel,pipe wall thk.¡Ü0.7mm,D.¡Ü10mm",2015,09,"Kilogram",?,"?",
73063019,"Other circular profile tubes,welded,iron/non-alloy steel,pipe wall thk.£¾0.7mm,D.¡Ü10mm",2015,09,"Kilogram",?,"?",
73063090,"Other circular profile tubes,welded,iron/non-alloy steel,10mm£¼D¡Ü406.4mm",2015,09,"Kilogram",?,"?",
73064000,"Other circular profile tubes,welded,stainless steel, D.£¼406.4mm",2015,09,"Kilogram",?,"?",
73065000,"Other circular profile tubes,welded,other alloy steel D.£¼406.4mm",2015,09,"Kilogram",?,"?",
73066100,"Tubes,pipe & hollow profiles,welded,of square or rectangular cross-section",2015,09,"Kilogram",?,"?",
73066900,"Tubes,pipe&hollow profiles,welded,of non square/rectangular cross-section",2015,09,"Kilogram",?,"?",
73069000,"Tubes, pipe & hollow profiles, i/s, welded, nes",2015,09,"Kilogram",?,"?",
73071100,"Fittings, pipe/tube, of non-malleable cast iron",2015,09,"Kilogram",?,"?",
73071900,"Fittings, pipe/tube, cast, of i/s, nes",2015,09,"Kilogram",?,"?",
73072100,"Flanges, stainless steel",2015,09,"Kilogram",?,"?",
73072200,"Threaded elbows, bends & sleeves of stainless steel",2015,09,"Kilogram",?,"?",
73072300,"Fittings, butt welding, stainless steel",2015,09,"Kilogram",?,"?",
73072900,"Fittings pipe/tube of stainless steel, nes",2015,09,"Kilogram",?,"?",
73079100,"Flanges, i/s, nes",2015,09,"Kilogram",?,"?",
73079200,"Threaded elbows, bend & sleeves, i/s, nes",2015,09,"Kilogram",?,"?",
73079300,"Fittings, but welding, i/s, nes",2015,09,"Kilogram",?,"?",
73079900,"Fittings, pipe/tube, i/s, nes",2015,09,"Kilogram",?,"?",
73081000,"Bridges & bridge sections, i/s",2015,09,"Kilogram",?,"?",
73082000,"Towers & lattice masts, i/s",2015,09,"Kilogram",?,"?",
73083000,"Doors, windows & their frames & thresholds for doors of i/s",2015,09,"Kilogram",?,"?",
73084000,"Equipment for scaffolding, shuttering, propping/pit-propping, i/s",2015,09,"Kilogram",?,"?",
73089000,"Structure/parts nes, prepd plate,rods etc for struct, i/s",2015,09,"Kilogram",?,"?",
73090000,"Reservoirs, tanks, vats & sim ctnr, cap¡µ300L, i/s",2015,09,"Kilogram",?,"?",
73101000,"Tanks, casks, drums, cans, boxes&sim contr, i/s, cap.¡Ý50L but£¼300L",2015,09,"Kilogram",?,"?",
73102110,"Tear tab ends and bodies, closed by soldering or crimping",2015,09,"Kilogram",?,"?",
73102190,"Other cans of iron or steel, capacity£¼50l",2015,09,"Kilogram",?,"?",
73102910,"Tear tab ends and bodies, not closed by soldering or crimping",2015,09,"Kilogram",?,"?",
73102990,"Cans, i/s, capacity£¼50 litres nes",2015,09,"Kilogram",?,"?",
73110010,"Containers for compressd/liquefied gas, i/s, for retail packng",2015,09,"Kilogram",?,"?",
73110090,"Containers for compressd/liquefied gas, i/s, not for retail packng",2015,09,"Kilogram",?,"?",
73121000,"Stranded wire,ropes & cables of i/s,not electrically insulated",2015,09,"Kilogram",?,"?",
73129000,"Plaited bands, slings & the like of i/s, not elec insulated",2015,09,"Kilogram",?,"?",
73130000,"Wire,barbed,twisted hoop,sgl flat/twisted double of i/s,for fencing",2015,09,"Kilogram",?,"?",
73141200,"Woven endless bands for machinery of stainless steel",2015,09,"Kilogram",?,"?",
73141400,"Other woven cloth of stainless steel wire",2015,09,"Kilogram",?,"?",
73141900,"Other woven cloth of i/s wire (including endless bands), for technical use",2015,09,"Kilogram",?,"?",
73142000,"Grill,netting,fencing,i/s,welded inter,cs dim¡Ý3mm,ms¡Ý100 scm",2015,09,"Kilogram",?,"?",
73143100,"Grill/nettng/fencng, i/s, weldd at intersectn, coatd with zinc",2015,09,"Kilogram",?,"?",
73143900,"Grill/nettng/fencng, i/s, weldd at intersection, nes",2015,09,"Kilogram",?,"?",
73144100,"Grill/netting/fencing, i/s, nes, zinc platd/coat",2015,09,"Kilogram",?,"?",
73144200,"Grill, netting, fencing, i/s, plastic coated",2015,09,"Kilogram",?,"?",
73144900,"Grill, netting, fencing, i/s, nes",2015,09,"Kilogram",?,"?",
73145000,"Expanded metal, i/s",2015,09,"Kilogram",?,"?",
73151110,"Roller chain, i/s, for bicycles",2015,09,"Kilogram",?,"?",
73151120,"Roller chain, i/s, for motorcycles",2015,09,"Kilogram",?,"?",
73151190,"Roller chain, i/s, nes",2015,09,"Kilogram",?,"?",
73151200,"Chain, articulated link, i/s, nes",2015,09,"Kilogram",?,"?",
73151900,"Chain parts, articulated link, i/s",2015,09,"Kilogram",?,"?",
73152000,"Chain, skid, i/s",2015,09,"Kilogram",?,"?",
73158100,"Chain, stud link, i/s",2015,09,"Kilogram",?,"?",
73158200,"Chain, welded link, i/s, nes",2015,09,"Kilogram",?,"?",
73158900,"Chain, i/s, nes",2015,09,"Kilogram",?,"?",
73159000,"Chain parts, i/s, nes",2015,09,"Kilogram",?,"?",
73160000,"Anchors, grapnels & parts thereof of i/s",2015,09,"Kilogram",?,"?",
73170000,"Nails, stpl & sim art, i/s,excl art of head No 8305 &art w/Cu hd",2015,09,"Kilogram",?,"?",
73181100,"Screws, coach, i/s",2015,09,"Kilogram",?,"?",
73181200,"Screws, wood, i/s, nes",2015,09,"Kilogram",?,"?",
73181300,"Screw hooks & screw rings of i/s",2015,09,"Kilogram",?,"?",
73181400,"Screws, self-tapping, i/s",2015,09,"Kilogram",?,"?",
73181510,"Other screws and bolts, tensile strength¡Ý800MPa",2015,09,"Kilogram",?,"?",
73181590,"Other screws and bolts, tensile strength£¼800MPa",2015,09,"Kilogram",?,"?",
73181600,"Nuts, i/s, nes",2015,09,"Kilogram",?,"?",
73181900,"Threaded articles of i/s, nes",2015,09,"Kilogram",?,"?",
73182100,"Washers, spring/lock, i/s",2015,09,"Kilogram",?,"?",
73182200,"Washers, i/s, nes",2015,09,"Kilogram",?,"?",
73182300,"Rivets, i/s",2015,09,"Kilogram",?,"?",
73182400,"Cotters & cotter-pins, i/s",2015,09,"Kilogram",?,"?",
73182900,"Non-threaded articles of i/s, nes",2015,09,"Kilogram",?,"?",
73194010,"Pins, safety, i/s",2015,09,"Kilogram",?,"?",
73194090,"Pins, i/s, nes",2015,09,"Kilogram",?,"?",
73199000,"Articles for use in the hand, i/s, similar to sewing needles/pins",2015,09,"Kilogram",?,"?",
73201010,"Leaf-springs and leaves, of i/s, for railway vehicles",2015,09,"Kilogram",?,"?",
73201020,"Leaf-springs and leaves, of i/s, for motor vehicles",2015,09,"Kilogram",?,"?",
73201090,"Other leaf-springs and leaves, of i/s, nes",2015,09,"Kilogram",?,"?",
73202010,"Helical springs, i/s, for railway vehicles",2015,09,"Kilogram",?,"?",
73202090,"Helical springs, i/s, other than for railway vehicles",2015,09,"Kilogram",?,"?",
73209010,"Other springs, i/s, nes, for railway vehicles",2015,09,"Kilogram",?,"?",
73209090,"Other springs, i/s, nes, other than for railway vehicles",2015,09,"Kilogram",?,"?",
73211100,"Cooking appliances&plate warmers for gas fuel/both gas & o/fuels,i/s",2015,09,"Kilogram",01,"Number of item",
73211210,"Kerosene cooking stoves, i/s",2015,09,"Kilogram",01,"Number of item",
73211290,"Cooking appliances & plate warmers for liquid fuel, i/s, nes",2015,09,"Kilogram",01,"Number of item",
73211900,"Other cooking appliances&plate warmers,inclding appliances for solid fuel",2015,09,"Kilogram",01,"Number of item",
73218100,"Household/camping appliances,i/s, nes, for gas or gas/oth fuels",2015,09,"Kilogram",01,"Number of item",
73218200,"Household/camping appliances,i/s, nes, for liquid fuel",2015,09,"Kilogram",01,"Number of item",
73218900,"other household/camping appliances,i/s,inclding appliances for solid fuel",2015,09,"Kilogram",01,"Number of item",
73219000,"Parts of appliances of heading No. 73.21",2015,09,"Kilogram",?,"?",
73221100,"Radiators & parts thereof, cast iron",2015,09,"Kilogram",?,"?",
73221900,"Radiators & parts thereof, i/s, other than cast iron",2015,09,"Kilogram",?,"?",
73229000,"Air heaters,hot air distributors,parts,non-electrical-heated",2015,09,"Kilogram",?,"?",
73231000,"I/s wool,incl pot scourers, polishing pads,gloves & like,i/s",2015,09,"Kilogram",?,"?",
73239100,"Table, kitchen/oth household art&parts thereof, of cast i not enam nes",2015,09,"Kilogram",?,"?",
73239200,"Table, kitchen/other household art & parts, of cast iron enam, nes",2015,09,"Kilogram",?,"?",
73239300,"Table, kitchen/oth household art&parts thereof, stainless steel, nes",2015,09,"Kilogram",?,"?",
73239410,"Basin of iron or steel, enamelled",2015,09,"Kilogram",?,"?",
73239420,"Casserole of iron or steel, enamelled",2015,09,"Kilogram",?,"?",
73239490,"Table, kitchen/other household art & parts thereof, i/s, enam, nes",2015,09,"Kilogram",?,"?",
73239900,"Table,kitchen/oth household art&parts thereof, of i/s, nes",2015,09,"Kilogram",?,"?",
73241000,"Sinks & wash basins, stainless steel",2015,09,"Kilogram",?,"?",
73242100,"Baths, cast iron, enamelled or not",2015,09,"Kilogram",?,"?",
73242900,"Baths, of i/s, nes",2015,09,"Kilogram",?,"?",
73249000,"Sanitary ware&parts thereof, i/s,nes,for example bedpans,douche cans",2015,09,"Kilogram",?,"?",
73251010,"Cast articles of non-malleable cast iron, nes, for technical use",2015,09,"Kilogram",?,"?",
73251090,"Cast articles of non-malleable cast iron, nes, not f technicl use",2015,09,"Kilogram",?,"?",
73259100,"Balls, grinding & similar articles of i/s, cast for mills",2015,09,"Kilogram",?,"?",
73259910,"Cast articles of i/s, nes, for technical use",2015,09,"Kilogram",?,"?",
73259990,"Cast articles of i/s, nes, not for technical use",2015,09,"Kilogram",?,"?",
73261100,"Balls,grinding & similar art. of i/s, forged/stamped, not f/wkd",2015,09,"Kilogram",?,"?",
73261910,"Forged/stamped articles of i/s, nfw, nes, for technical use",2015,09,"Kilogram",?,"?",
73261990,"Forged/stamped articles of i/s, nfw, nes,not for techncl use",2015,09,"Kilogram",?,"?",
73262010,"Articles of iron/steel wire, nes, for technical use",2015,09,"Kilogram",?,"?",
73262090,"Articles of iron/steel wire, nes, not for technical use",2015,09,"Kilogram",?,"?",
73269011,"Steel fibres and articles thereof for technical use",2015,09,"Kilogram",?,"?",
73269019,"Articles, i/s, for technical use,nes",2015,09,"Kilogram",?,"?",
73269090,"Articles, i/s, nes, not for technical use",2015,09,"Kilogram",?,"?",
74010000,"Copper mattes; cement copper (precipitated copper)",2015,09,"Kilogram",?,"?",
74020000,"Cu unrefined, Cu anodes for electrolytic refining",2015,09,"Kilogram",?,"?",
74031111,"Refined copper cathodes, Cu¡Ý99.9935% by wt., unwrought",2015,09,"Kilogram",?,"?",
74031119,"Other refined copper cathodes, unwrought",2015,09,"Kilogram",?,"?",
74031190,"Refined copper sections of cathodes, unwrought",2015,09,"Kilogram",?,"?",
74031200,"Wire bars, Cu, unwrought",2015,09,"Kilogram",?,"?",
74031300,"Billets, Cu, unwrought",2015,09,"Kilogram",?,"?",
74031900,"Refined Cu products, unwrought, nes",2015,09,"Kilogram",?,"?",
74032100,"Cu-zinc base alloys, unwrought",2015,09,"Kilogram",?,"?",
74032200,"Cu-tin base alloys, unwrought",2015,09,"Kilogram",?,"?",
74032900,"Cu alloys, unwrought (other than master alloys of heading No 74.05)",2015,09,"Kilogram",?,"?",
74040000,"Waste & scrap, Cu¡äCu alloy",2015,09,"Kilogram",?,"?",
74050000,"Master alloys of Cu",2015,09,"Kilogram",?,"?",
74061010,"Powders, of refined Cu, of non-lamellar structure",2015,09,"Kilogram",?,"?",
74061020,"Powders, of Cu-Ni¡¯ Cu-Ni-Zn base alloys,of n-lamellar structure",2015,09,"Kilogram",?,"?",
74061030,"Powders, of copper-zinc base alloys, of non-lamellar structure",2015,09,"Kilogram",?,"?",
74061040,"Powders, of copper-tin base alloys, of non-lamellar structure",2015,09,"Kilogram",?,"?",
74061090,"Powders, of Cu alloys, nes, of non-lamellar structure",2015,09,"Kilogram",?,"?",
74062010,"Powders, of refined Cu, of lamellar structure & flakes",2015,09,"Kilogram",?,"?",
74062020,"Powders, of Cu-Ni¡äCu-Ni-Zn alloys of lamellar struc & flakes",2015,09,"Kilogram",?,"?",
74062090,"Powders, of Cu alloys, nes, of lamellar struc & flakes",2015,09,"Kilogram",?,"?",
74071010,"Bars, rods & profiles of chromium zirconium copper",2015,09,"Kilogram",?,"?",
74071090,"Other bars, rods & profiles of refined Cu",2015,09,"Kilogram",?,"?",
74072111,"Bars/rods, of brass, straightness¡Ü0.5mm/m",2015,09,"Kilogram",?,"?",
74072119,"Bars/rods, of brass, straightness£¾0.5mm/m",2015,09,"Kilogram",?,"?",
74072190,"Profiles, of brass",2015,09,"Kilogram",?,"?",
74072900,"Bars, rods & profiles, Cu alloy nes",2015,09,"Kilogram",?,"?",
74081100,"Wire of refined Cu of which the max cs dimension¡µ6mm",2015,09,"Kilogram",?,"?",
74081900,"Wire of refined Cu of which the max cs dimension¡Ü6mm",2015,09,"Kilogram",?,"?",
74082100,"Wire, Cu-zinc base alloy",2015,09,"Kilogram",?,"?",
74082210,"Wire of copper-nickel-zinc-lead base alloys(leaded nickel silver)",2015,09,"Kilogram",?,"?",
74082290,"Wire of cupronickel or nickel silver",2015,09,"Kilogram",?,"?",
74082900,"Wire, Cu alloy, nes",2015,09,"Kilogram",?,"?",
74091110,"Refined copper plates/sheets in coil, thk.£¾0.15mm, O2£¼10PPM",2015,09,"Kilogram",?,"?",
74091190,"Other refined copper plates/sheet/strip in coil, thk.£¾0.15mm",2015,09,"Kilogram",?,"?",
74091900,"Plate,sheet & strip of refined Cu,not coiled,thick¡µ0.15mm",2015,09,"Kilogram",?,"?",
74092100,"Plate,sheet & strip of Cu-Zn base alloys,coiled,thick¡µ0.15mm",2015,09,"Kilogram",?,"?",
74092900,"Plate,sheet & strip of Cu-Zn base alloys,not coiled,thick£¾ 0.15mm",2015,09,"Kilogram",?,"?",
74093100,"Plate, sheet & strip of Cu-tin base alloys, coiled, thick£¾0.15mm",2015,09,"Kilogram",?,"?",
74093900,"Plate,sheet & strip of Cu-tin base alloys,not coiled,thick£¾ 0.15mm",2015,09,"Kilogram",?,"?",
74094000,"Plate,sheet & strip of Cu-Ni¡äCu-Ni-Zn base alloy,thck£¾0.15mm",2015,09,"Kilogram",?,"?",
74099000,"Plate, sheet & strip of Cu alloy, nes",2015,09,"Kilogram",?,"?",
74101100,"Foil of refined Cu, not backed",2015,09,"Kilogram",?,"?",
74101210,"Foil of Cu-Ni base¡äCu-Ni-Zn base alloys, not backed",2015,09,"Kilogram",?,"?",
74101290,"Foil of Cu alloys, nes, not backed",2015,09,"Kilogram",?,"?",
74102110,"Copper-clad board used to print circuit, of refined copper",2015,09,"Kilogram",?,"?",
74102190,"Other refined copper foil, backed, thk.¡Ü0.15mm",2015,09,"Kilogram",?,"?",
74102210,"Foil of Cu-Ni¡äCu-Ni-Zn base alloy, backed",2015,09,"Kilogram",?,"?",
74102290,"Foil of Cu alloys, nes, backed",2015,09,"Kilogram",?,"?",
74111011,"Tubes & pipes,of refined copper,threaded or with fins,outside D¡Ü25mm",2015,09,"Kilogram",?,"?",
74111019,"Other tubes & pipes,of refined copper,outside D¡Ü25mm",2015,09,"Kilogram",?,"?",
74111020,"Refined copper tubes & pipes, outside diameter£¾70mm",2015,09,"Kilogram",?,"?",
74111090,"Other tubes & pipes,of refined copper, nes",2015,09,"Kilogram",?,"?",
74112110,"Tubes & pipes, of Cu-Zn base alloy(brass), in coils",2015,09,"Kilogram",?,"?",
74112190,"Other tubes & pipes, of Cu-Zn base alloy(brass), nes",2015,09,"Kilogram",?,"?",
74112200,"Tubes & pipes, of Cu-Ni base alloy or Cu-Ni-Zn base alloy",2015,09,"Kilogram",?,"?",
74112900,"Tubes & pipes, of other copper alloy, nes",2015,09,"Kilogram",?,"?",
74121000,"Fittings, tubes & pipes, of refined Cu",2015,09,"Kilogram",?,"?",
74122010,"Fittings, tubes & pipes, of Cu-Ni or Cu-Ni-Zn base alloys",2015,09,"Kilogram",?,"?",
74122090,"Fittings, tubes & pipes, of Cu alloys, nes",2015,09,"Kilogram",?,"?",
74130000,"Stranded wire,cable,plaited bands & like of Cu not elec insulated",2015,09,"Kilogram",?,"?",
74151000,"Nails, tacks, drawing pins,staples & sim art of Cu¡äi/s w Cu hd",2015,09,"Kilogram",?,"?",
74152100,"Washers, Cu, including spring washers",2015,09,"Kilogram",?,"?",
74152900,"Art. of Cu,not threaded,nes,similar to those of heading 7415.10&21",2015,09,"Kilogram",?,"?",
74153310,"Screws, Cu¡¯ for wood",2015,09,"Kilogram",?,"?",
74153390,"Screws, bolts and nuts of Cu¡¯ excluding wood screws",2015,09,"Kilogram",?,"?",
74153900,"Other threaded articles of Cu, nes, similar to bolts, nuts & screws",2015,09,"Kilogram",?,"?",
74181010,"Pot scourers, polishing pads and the like, of copper",2015,09,"Kilogram",?,"?",
74181020,"Cooking apparatus and parts thereof, of copper, for homeuse, non-electric",2015,09,"Kilogram",?,"?",
74181090,"Other household article and parts thereof, of copper",2015,09,"Kilogram",?,"?",
74182000,"Sanitary ware & parts thereof, of Cu",2015,09,"Kilogram",?,"?",
74191000,"Chain & parts thereof of Cu",2015,09,"Kilogram",?,"?",
74199110,"Cast/mlded/stamped/forged Cu articls,nfw, for technical use",2015,09,"Kilogram",?,"?",
74199190,"Cast/mlded/stamped/forged Cu articls,nfw, not for techncl use",2015,09,"Kilogram",?,"?",
74199920,"Copper springs",2015,09,"Kilogram",?,"?",
74199930,"Woven cloth of copper wire (including endless bands)",2015,09,"Kilogram",?,"?",
74199940,"Grill & netting, of copper, wire;expanded metal, of copper",2015,09,"Kilogram",?,"?",
74199950,"Heating appliances & parts there of, for home use, of Cu",2015,09,"Kilogram",?,"?",
74199991,"Other articles of copper, for technical use",2015,09,"Kilogram",?,"?",
74199999,"Other articles of copper, nes, not for technical use",2015,09,"Kilogram",?,"?",
75011000,"Ni mattes",2015,09,"Kilogram",?,"?",
75012010,"Intermediate products, smelted by Ni hydrometallurgy",2015,09,"Kilogram",?,"?",
75012090,"Other ni oxide sinters & other intermediate products of Ni metallurgy",2015,09,"Kilogram",?,"?",
75021010,"Non-alloyed nickel, unwrought, Ni+Co¡Ý99.99%, Co¡Ü0.005%",2015,09,"Kilogram",?,"?",
75021090,"Other non-alloyed nickel, unwrought",2015,09,"Kilogram",?,"?",
75022000,"Ni unwrought, alloyed",2015,09,"Kilogram",?,"?",
75030000,"Waste & scrap, Ni",2015,09,"Kilogram",?,"?",
75040010,"Nickel powders & flakes, not alloyed",2015,09,"Kilogram",?,"?",
75040020,"Nickel powders and flakes, alloys",2015,09,"Kilogram",?,"?",
75051100,"Bars, rods & profiles, Ni, not alloyed",2015,09,"Kilogram",?,"?",
75051200,"Bars, rods & profiles, Ni alloy",2015,09,"Kilogram",?,"?",
75052100,"Wire, Ni, not alloyed",2015,09,"Kilogram",?,"?",
75052200,"Wire, Ni alloy",2015,09,"Kilogram",?,"?",
75061000,"Plates, sheet, strip & foil, Ni, not alloyed",2015,09,"Kilogram",?,"?",
75062000,"Plates, sheet, strip & foil, Ni alloy",2015,09,"Kilogram",?,"?",
75071100,"Tubes & pipe, Ni, not alloyed",2015,09,"Kilogram",?,"?",
75071200,"Tubes & pipe, Ni alloy",2015,09,"Kilogram",?,"?",
75072000,"Fittings, pipe & tube, Ni",2015,09,"Kilogram",?,"?",
75081010,"Cloth of Ni wire",2015,09,"Kilogram",?,"?",
75081080,"Grill and netting of Ni wire, for technical use",2015,09,"Kilogram",?,"?",
75081090,"Grill and netting of Ni wire, not for technicl use",2015,09,"Kilogram",?,"?",
75089010,"Electroplating anodes of Ni",2015,09,"Kilogram",?,"?",
75089080,"Other articles of Ni, nes, for technical use",2015,09,"Kilogram",?,"?",
75089090,"Other articles of Ni, nes, not for technical use",2015,09,"Kilogram",?,"?",
76011010,"Al unwrought, not alloyed, aluminium containing by weight¡Ý99.95%",2015,09,"Kilogram",?,"?",
76011090,"Al unwrought, not alloyed, aluminium containing by weight£¼99.95% of",2015,09,"Kilogram",?,"?",
76012000,"Al unwrought, alloyed",2015,09,"Kilogram",?,"?",
76020000,"Waste & scrap, Al",2015,09,"Kilogram",?,"?",
76031000,"Powders, Al, of non-lamellar structure",2015,09,"Kilogram",?,"?",
76032000,"Powders, Al, of lamellar structure, including flakes",2015,09,"Kilogram",?,"?",
76041010,"Bars and rods, of non-alloyed aluminium",2015,09,"Kilogram",?,"?",
76041090,"Profiles, of non-alloyed aluminium",2015,09,"Kilogram",?,"?",
76042100,"Profiles, hollow, Al, alloyed",2015,09,"Kilogram",?,"?",
76042910,"Bars and rods, of alloyed aluminium",2015,09,"Kilogram",?,"?",
76042990,"Profiles, of alloyed aluminium",2015,09,"Kilogram",?,"?",
76051100,"Wire,Al,not alloyed,with a max cross sectional dim£¾7mm",2015,09,"Kilogram",?,"?",
76051900,"Wire,Al,not alloyed,with a max cross sectional dim¡Ü7mm",2015,09,"Kilogram",?,"?",
76052100,"Wire, Al alloy, with a maximum cross sectional dim£¾7mm",2015,09,"Kilogram",?,"?",
76052900,"Wire, Al alloy, with a maximum cross sectional dim¡Ü7mm",2015,09,"Kilogram",?,"?",
76061121,"Plate/sheet/strip of Al, alucobond, not alloyed, rect¡äsq, 0.3mm¡Üthick£¼0.36mm",2015,09,"Kilogram",?,"?",
76061129,"Other plate/sheet/strip of Al, not alloyed, rect¡äsq, 0.3mm¡Üthick£¼0.36mm",2015,09,"Kilogram",?,"?",
76061191,"Other plate/sheet/strip of Al, alucobond, not alloyed, rect¡äsq, thick£¾0.2mm, nes",2015,09,"Kilogram",?,"?",
76061199,"Other plate/sheet/strip of Al, not alloyed, rect¡äsq, thich£¾0.2mm,nes",2015,09,"Kilogram",?,"?",
76061220,"Plate, sheet¡ästrip, Al alloy, rect¡äsq, thick£¼0.28",2015,09,"Kilogram",?,"?",
76061230,"Plate, sheet¡ästrip, Al alloy, rect¡äsq, 0.2mm¡Üthick¡Ü0.35",2015,09,"Kilogram",?,"?",
76061251,"Plate/sheet/strip  of Al alloy, alucobond, 0.35mm£¼thk.¡Ü4mm",2015,09,"Kilogram",?,"?",
76061259,"Other plate/sheet/strip  of Al alloy, 0.35mm£¼thk.¡Ü4mm,nes",2015,09,"Kilogram",?,"?",
76061290,"Plate/sheet/strip  of Al alloy,  thk.¡Ý4mm",2015,09,"Kilogram",?,"?",
76069100,"Plate, sheet¡ästrip, Al, not alloyed, ¡µ0.2mm thick, nes",2015,09,"Kilogram",?,"?",
76069200,"Plate, sheet¡ästrip, Al alloy, ¡µ0.2mm thick, nes",2015,09,"Kilogram",?,"?",
76071110,"Foil of Al,not backed,rolled,not further worked,thk¡Ü0.007mm",2015,09,"Kilogram",?,"?",
